sku_ID,"('quantity', 'mean')","('quantity', 'sum')","('order_ID', 'nunique')","('order_hour', 'nunique')","('order_hour', 'group_mode')","('day_of_month', 'nunique')","('day_of_month', 'group_mode')","('original_unit_price', 'mean')","('discount_rate', 'mean')","('direct_discount_rate', 'mean')","('quantity_discount_rate', 'mean')","('bundle_discount_rate', 'mean')","('gift_item', 'mean')","('dc_ori', 'nunique')","('dc_ori', 'group_mode')","('dc_des', 'nunique')","('dc_des', 'group_mode')","('promise', 'group_mode')","('type', 'group_mode')",brand_ID,attribute1,attribute2
6afa4d99bc,1.0909090909090908,24,22,7,"(8.0, 10.0]",14,08,52.0,0.04160839160839161,0.0,0.04160839160839161,0.0,0.0,7,5,14,26,-,2,03c4806282,3.0,-
6afea64e55,1.0,7,7,6,"(8.0, 10.0]",5,10,128.0,0.265625,0.2265625,0.0,0.0,0.0,3,5,7,64,5,2,198cec62a1,3.0,100.0
6b0219f2d4,1.0,3,3,3,"(11.0, 13.0]",3,14,98.0,0.0,0.0,0.0,0.0,0.0,2,7,3,46,-,2,42e6445fca,4.0,-
6b0569fa25,1.0,12,12,5,"(8.0, 10.0]",8,15,146.0,0.13248873873873873,0.12636128775834657,0.006127450980392157,0.0,0.0,6,9,7,9,-,2,12a63c66dd,-,100.0
6b0c28e492,1.0,6,6,5,"(0.0, 8.0]",5,16,290.4116666666667,0.21954022988505748,0.06896551724137931,0.13218390804597702,0.0,0.0,2,10,4,10,1,1,d3b11464d2,4.0,50.0
6b0cb8d46a,1.0,1,1,1,"(10.0, 11.0]",1,06,129.0,0.0,0.0,0.0,0.0,0.0,1,4,1,28,-,2,da5eb98d7d,-,40.0
6b133fd599,1.0,1,1,1,"(20.0, 22.0]",1,25,179.0,0.0,0.0,0.0,0.0,0.0,1,7,1,31,-,2,9ff32fc4a9,4.0,-
6b23f07ce3,1.1111111111111112,10,9,6,"(0.0, 8.0]",9,08,158.0,0.6853727144866385,0.640646976090014,0.04191279887482419,0.0,0.0,5,9,7,9,-,2,fc9c3cb979,3.0,-
6b269dd925,1.0,18,18,8,"(8.0, 10.0]",13,23,128.0,0.0537152777777778,0.023333333333333334,0.0,0.0,0.0,5,9,9,9,-,2,798bacedb3,3.0,60.0
6b2917ce00,1.0,3,3,2,"(8.0, 10.0]",3,14,290.0,0.011494252873563204,0.0,0.0,0.0,0.0,3,9,3,27,-,2,e500aaa647,-,-
6b2c7cec10,1.0,2,2,2,"(8.0, 10.0]",2,11,29.0,0.0,0.0,0.0,0.0,0.0,2,7,2,53,-,2,7fcb433bba,-,-
6b31f5f440,2.0,2,1,1,"(10.0, 11.0]",1,19,48.0,0.0,0.0,0.0,0.0,0.0,1,4,1,45,-,2,c1499d95c6,3.0,100.0
6b3e349097,1.0,2,2,2,"(15.0, 16.0]",2,14,272.0,0.5551470588235294,0.5514705882352942,0.0,0.0,0.0,1,5,2,33,-,2,603dc9ab6b,4.0,100.0
6b3ec769b2,1.0,1,1,1,"(8.0, 10.0]",1,26,128.0,0.0390625,0.0,0.0390625,0.0,0.0,1,4,1,4,-,2,4d918c6fd9,-,-
6b4112c214,1.0,6,6,5,"(16.0, 18.0]",5,13,89.0,0.1910112359550562,0.0,0.16853932584269662,0.0,0.0,3,5,5,5,-,2,1beb4d6efc,3.0,60.0
6b45045e52,1.0,41,41,9,"(11.0, 13.0]",22,25,159.0,0.0062893081761006275,0.0015339776039269826,0.0,0.0,0.0,6,4,23,4,-,2,3e342224f0,4.0,100.0
6b4f82d83f,1.0,13,13,9,"(20.0, 22.0]",12,25,145.30769230769232,0.04335890908443556,0.043358909084435585,0.0,0.0,0.0,4,5,9,2,-,2,3ee5b84e96,2.0,50.0
6b6313f602,1.0,1,1,1,"(11.0, 13.0]",1,23,90.0,0.16666666666666663,0.16666666666666666,0.0,0.0,0.0,1,7,1,46,8,2,42e6445fca,3.0,100.0
6b66e48ef3,1.0,6,6,3,"(20.0, 22.0]",6,01,188.0,0.0,0.0,0.0,0.0,0.0,4,5,5,5,-,2,26216ff73f,2.0,100.0
6b73310069,1.0,1,1,1,"(0.0, 8.0]",1,14,200.0,0.0,0.0,0.0,0.0,0.0,1,4,1,12,-,2,1d490f01d6,-,60.0
6b74728b85,1.0,4,4,4,"(0.0, 8.0]",4,01,169.0,0.005917159763313612,0.0,0.004437869822485207,0.0,0.0,2,2,2,2,-,2,ac3662a513,-,-
6b88a9e2ae,1.0,1,1,1,"(18.0, 20.0]",1,20,198.0,0.0,0.0,0.0,0.0,0.0,1,9,1,27,-,2,7f65198ef6,-,-
6b956020b1,1.1666666666666667,7,6,5,"(13.0, 15.0]",2,02,0.0,1.0,,,,1.0,4,4,6,51,-,2,a9d8fd0a21,3.0,-
6b97f3a61f,1.0,1,1,1,"(20.0, 22.0]",1,17,109.0,0.22110091743119265,0.22110091743119267,0.0,0.0,0.0,1,7,1,53,-,2,9d3465eacc,3.0,100.0
6ba6594fcb,1.0424528301886793,221,212,10,"(20.0, 22.0]",31,31,89.0,0.5529679881280476,0.5528089887640449,0.0,0.0,0.0,8,9,43,9,-,2,9b0d3a5fc6,3.0,60.0
6baafad119,1.0,2,2,2,"(0.0, 8.0]",2,13,210.0,0.10714285714285715,0.1,0.0,0.0,0.0,1,5,2,33,-,2,7cc01be867,3.0,60.0
6bb45e30b9,1.0,2,2,2,"(13.0, 15.0]",2,07,118.0,0.0,0.0,0.0,0.0,0.0,1,5,2,17,-,2,e500aaa647,-,-
6bb4d2e14f,1.0,1,1,1,"(0.0, 8.0]",1,06,114.0,0.07017543859649122,0.0,0.0,0.0,0.0,1,4,1,4,-,2,adbd559b78,-,-
6bcb1c33c1,1.0,1,1,1,"(16.0, 18.0]",1,21,350.0,0.02857142857142858,0.0,0.02857142857142857,0.0,0.0,1,5,1,5,-,2,6aa61f3af0,-,-
6bdecc9ad7,1.0,16,16,9,"(0.0, 8.0]",11,26,355.0,0.0,0.0,0.0,0.0,0.0,6,7,12,53,5,2,fd68e214e8,-,-
6be2dc1a38,1.0,1,1,1,"(11.0, 13.0]",1,10,209.0,0.0717703349282297,0.05263157894736842,0.0,0.0,0.0,1,2,1,2,-,2,86a6979f75,-,-
6be712b83c,2.0,2,1,1,"(16.0, 18.0]",1,29,68.0,0.0,0.0,0.0,0.0,0.0,1,9,1,27,-,2,e500aaa647,-,-
6be8b6c04f,1.0,5,5,3,"(13.0, 15.0]",5,18,69.0,0.05797101449275366,0.057971014492753624,0.0,0.0,0.0,4,5,5,4,-,2,0b0f75e8d5,-,-
6bf1fe3bd5,1.5,3,2,2,"(8.0, 10.0]",2,04,128.0,0.203125,0.203125,0.0,0.0,0.0,2,2,2,2,2,2,90963edda0,-,-
6c07e90fc9,1.0,2,2,2,"(10.0, 11.0]",2,13,149.0,0.43859060402684563,0.0,0.301006711409396,0.0,0.0,1,7,2,39,-,2,17b32c1de7,3.0,70.0
6c0cb98325,1.0,1,1,1,"(8.0, 10.0]",1,05,134.0,0.21641791044776115,0.14925373134328357,0.0,0.0,0.0,1,4,1,44,4,2,a3c6ee0858,2.0,70.0
6c110d5860,1.0,3,3,3,"(0.0, 8.0]",3,06,166.0,0.0,0.0,0.0,0.0,0.0,3,7,3,8,-,2,1d490f01d6,3.0,70.0
6c1b623648,2.0,16,8,5,"(18.0, 20.0]",6,26,68.0,0.05974264705882351,0.0,0.05514705882352941,0.0,0.0,3,4,4,4,-,2,b91072820a,-,-
6c1e1c8b24,1.0093457943925233,108,107,10,"(8.0, 10.0]",18,25,229.0,0.2747826796718769,0.23025751948740975,0.0,0.0,0.0,7,5,32,5,-,2,7f65198ef6,-,-
6c208c67bd,1.0,4,4,3,"(13.0, 15.0]",4,13,139.0,0.03597122302158273,0.0,0.0,0.0,0.0,2,4,4,4,-,2,1bf417f848,4.0,100.0
6c27bec2b3,1.010989010989011,92,91,9,"(13.0, 15.0]",22,08,97.71428571428571,0.0,0.0,0.0,0.0,0.0,7,2,30,20,-,2,42e6445fca,3.0,100.0
6c2bde6561,1.4,7,5,3,"(13.0, 15.0]",4,22,145.0,0.48275862068965514,0.48275862068965514,0.0,0.0,0.0,3,2,4,9,-,2,9d3465eacc,4.0,-
6c5b90c57e,1.0,3,3,2,"(8.0, 10.0]",3,20,105.0,0.0,0.0,0.0,0.0,0.0,3,24,3,40,6,2,2d59ede842,-,-
6c6003d553,1.0,1,1,1,"(11.0, 13.0]",1,06,29.0,0.0,0.0,0.0,0.0,0.0,1,9,1,9,-,2,da5eb98d7d,3.0,100.0
6c6dd71442,1.0,10,10,6,"(11.0, 13.0]",6,29,168.0,0.6547619047619048,0.6547619047619048,0.0,0.0,0.0,5,24,9,24,-,2,b353244f4b,4.0,-
6c7505ea80,1.0,3,3,2,"(18.0, 20.0]",3,12,119.0,0.11764705882352944,0.03361344537815126,0.08403361344537814,0.0,0.0,3,5,3,26,-,2,5a0b271e15,2.0,100.0
6c760031c2,1.0,3,3,2,"(11.0, 13.0]",3,05,148.0,0.0,0.0,0.0,0.0,0.0,2,2,3,4,-,2,235542bb7b,3.0,60.0
6c77f5f6f0,1.9411764705882353,33,17,7,"(0.0, 8.0]",8,17,2.3529411764705883,0.7647058823529411,0.0,0.0,0.0,0.7647058823529411,7,9,11,9,-,2,dd761e475c,3.0,100.0
6c7b62607c,1.5,3,2,2,"(11.0, 13.0]",2,14,169.0,0.005917159763313584,0.0,0.0,0.0,0.0,2,7,2,18,-,2,9b4ad5ce3d,3.0,100.0
6c862c7d59,1.0,4,4,3,"(0.0, 8.0]",4,02,200.0,0.259375,0.0,0.23625000000000002,0.0,0.0,3,4,4,28,-,2,da5eb98d7d,-,-
6c87a3b22d,1.0,2,2,1,"(13.0, 15.0]",2,14,138.0,0.0,0.0,0.0,0.0,0.0,2,2,2,42,-,2,3d5774cf27,1.0,60.0
6c89d04428,1.0,85,84,10,"(13.0, 15.0]",27,27,0.6941176470588235,0.9882352941176471,0.0,0.0,0.0,0.9882352941176471,7,2,38,9,-,2,898df743db,2.0,50.0
6c952528d5,1.0,5,5,4,"(20.0, 22.0]",5,07,82.0,0.2804878048780488,0.2804878048780488,0.0,0.0,0.0,3,4,4,4,-,2,03c0f165ce,-,-
6ca371a0cb,1.0,2,2,2,"(0.0, 8.0]",2,05,320.0,0.22187500000000004,0.221875,0.0,0.0,0.0,2,5,2,5,-,2,bd97f9a5fa,4.0,100.0
6cabcd29ca,1.0,1,1,1,"(11.0, 13.0]",1,06,199.0,0.0,0.0,0.0,0.0,0.0,1,9,1,36,-,2,97ccf792c9,4.0,100.0
6cb24edcc6,1.031700288184438,358,347,10,"(8.0, 10.0]",21,15,58.38040345821326,0.29595390845582437,0.0,0.006340057636887608,0.0,0.0,7,5,51,2,-,2,5b693228ba,3.0,100.0
6ccc560353,1.0526315789473684,20,19,7,"(20.0, 22.0]",13,23,168.0,0.23167293233082703,0.05952380952380952,0.15335213032581455,0.0,0.0,7,7,16,28,-,2,b7e5c0f937,3.0,60.0
6cd161ec64,1.0,1,1,1,"(22.0, 23.0]",1,27,35.0,0.0,0.0,0.0,0.0,0.0,1,7,1,39,-,2,ea836cb702,-,-
6cd4ea67b8,1.0,5,5,4,"(8.0, 10.0]",5,10,238.0,0.012605042016806723,0.0,0.0,0.0,0.0,3,4,5,2,3,2,b681299668,1.0,100.0
6cd7d73227,2.0,4,2,2,"(13.0, 15.0]",2,07,128.0,0.8140625,0.8140625,0.0,0.0,0.0,2,2,2,2,-,2,,,
6cd90c7cbe,1.0,6,6,5,"(20.0, 22.0]",5,01,313.5,0.10951621477937269,0.06060606060606061,0.0,0.0,0.0,1,2,4,42,2,2,8d503d195b,-,-
6cdb0b8fbd,1.5,3,2,2,"(11.0, 13.0]",2,03,99.0,0.7686868686868686,0.7686868686868686,0.0,0.0,0.0,1,2,2,42,-,2,70bd4e1af2,4.0,-
6ce71d40c5,1.0,1,1,1,"(13.0, 15.0]",1,25,59.0,0.0,0.0,0.0,0.0,0.0,1,7,1,39,-,2,0b0f75e8d5,4.0,100.0
6cf91144e2,1.0,1,1,1,"(16.0, 18.0]",1,31,69.9,0.45636623748211724,0.31330472103004287,0.0,0.0,0.0,1,2,1,2,-,2,9b0d3a5fc6,2.0,50.0
6d05c20076,1.0,2,2,2,"(13.0, 15.0]",2,06,127.0,0.15748031496062997,0.15748031496062992,0.0,0.0,0.0,1,9,2,27,-,2,9a116513f1,4.0,100.0
6d09ccc8bb,1.3636363636363635,15,11,6,"(8.0, 10.0]",9,27,0.0,1.0,,,,1.0,5,9,9,2,-,2,9b460752ca,-,-
6d11c03b62,1.0,2,2,2,"(10.0, 11.0]",2,06,99.9,0.0,0.0,0.0,0.0,0.0,2,4,2,51,-,2,ec0cadf6dc,4.0,-
6d17c239a4,1.0,26,26,8,"(8.0, 10.0]",14,29,29.0,0.023872679045092833,0.0,0.02387267904509284,0.0,0.0,6,2,16,10,-,2,0def762aeb,4.0,100.0
6d18cc64f8,1.0,3,3,2,"(16.0, 18.0]",3,14,69.0,0.31884057971014496,0.0,0.31884057971014496,0.0,0.0,3,9,3,50,-,2,43999af013,3.0,100.0
6d194e069a,1.0,5,5,3,"(10.0, 11.0]",4,16,126.0,0.1329365079365079,0.0,0.09166666666666667,0.0,0.0,4,2,5,20,-,2,6c1f0f58a6,-,-
6d219e75c4,1.0,1,1,1,"(11.0, 13.0]",1,20,98.0,0.0,0.0,0.0,0.0,0.0,1,2,1,42,-,2,d54c537611,-,-
6d24823d55,1.0333333333333334,124,120,10,"(11.0, 13.0]",30,13,124.26666666666667,0.24403211805555555,0.24090711805555556,0.0,0.0,0.0,7,5,36,5,-,2,4efb032b5a,2.0,60.0
6d2c86d30a,1.0,1,1,1,"(15.0, 16.0]",1,17,99.0,0.0,0.0,0.0,0.0,0.0,1,2,1,2,-,2,603dc9ab6b,4.0,60.0
6d3fb54c06,1.0,1,1,1,"(22.0, 23.0]",1,11,298.0,0.2785234899328859,0.2785234899328859,0.0,0.0,0.0,1,2,1,2,-,2,6f3e3851df,3.0,100.0
6d473e43f0,1.25,5,4,4,"(8.0, 10.0]",3,24,429.0,0.0,0.0,0.0,0.0,0.0,3,5,3,5,1,2,8e27802634,3.0,60.0
6d4f824a74,1.0,4,4,4,"(10.0, 11.0]",4,15,319.0,0.0,0.0,0.0,0.0,0.0,3,5,4,33,-,2,7f65198ef6,4.0,100.0
6d511cdbc0,1.0,1,1,1,"(8.0, 10.0]",1,09,68.0,0.0,0.0,0.0,0.0,0.0,1,5,1,33,-,2,c605aaec60,-,-
6d547e6db9,1.0,39,39,10,"(20.0, 22.0]",14,31,288.0,0.4193376068376068,0.34188034188034183,0.0,0.0,0.0,8,2,18,5,1,1,1976359719,3.0,100.0
6d57f61e44,1.0,1,1,1,"(15.0, 16.0]",1,06,128.0,0.0,0.0,0.0,0.0,0.0,1,24,1,41,8,2,f1d00479ef,2.0,60.0
6d651b8f31,1.0,18,18,8,"(13.0, 15.0]",11,28,79.0,0.35372714486638535,0.26582278481012656,0.0,0.0,0.0,6,2,14,2,-,2,77265a3888,4.0,100.0
6d673b9126,1.0,3,3,2,"(8.0, 10.0]",2,31,89.0,0.0074906367041198685,0.0,0.0,0.0,0.0,3,5,3,64,-,2,a2be684ac7,3.0,60.0
6d676f5c4e,1.1893491124260356,201,158,10,"(13.0, 15.0]",31,08,0.0,1.0,,,,1.0,7,5,44,5,-,2,3daeabd2ce,2.0,-
6d6792ecb7,1.5,12,8,5,"(8.0, 10.0]",6,14,36.75,0.01754629629629631,0.0025,0.0,0.0,0.0,4,9,5,9,-,2,fd68e214e8,3.0,100.0
6d6c4806b7,1.0,1,1,1,"(22.0, 23.0]",1,23,46.0,0.0,0.0,0.0,0.0,0.0,1,7,1,49,-,2,43999af013,3.0,100.0
6d7b6289e5,1.0140845070422535,72,71,10,"(13.0, 15.0]",21,28,272.6619718309859,0.0030758426992649685,0.0,0.0,0.0,0.0,7,2,25,5,3,2,bd97f9a5fa,3.0,100.0
6d84555e42,1.4285714285714286,10,7,6,"(18.0, 20.0]",6,25,69.0,0.3771014492753624,0.01,0.3619254658385093,0.0,0.0,3,5,6,34,-,2,fc9c3cb979,3.0,-
6d86f8e359,1.0,2,2,2,"(0.0, 8.0]",2,05,138.0,0.0,0.0,0.0,0.0,0.0,2,4,2,28,-,2,08b73dd77a,-,-
6d923190b1,7.0,7,1,1,"(16.0, 18.0]",1,22,146.0,0.06360078277886494,0.0,0.06360078277886498,0.0,0.0,1,5,1,5,-,2,da5eb98d7d,3.0,100.0
6d9363335f,1.169811320754717,62,47,10,"(13.0, 15.0]",22,12,10.754716981132075,0.739622641509434,0.0,,0.0,0.7169811320754716,6,7,24,8,-,2,6c1f0f58a6,-,-
6d964122ca,1.0,1,1,1,"(20.0, 22.0]",1,24,59.0,0.03389830508474578,0.0,0.0,0.0,0.0,1,2,1,20,-,2,7cc01be867,3.0,60.0
6d97f668ad,1.0,1,1,1,"(13.0, 15.0]",1,28,368.0,0.040760869565217406,0.0,0.04076086956521739,0.0,0.0,1,9,1,60,-,2,f8273bbcfc,-,-
6da843324a,1.1167108753315649,421,377,10,"(20.0, 22.0]",29,01,138.946949602122,0.46855409041467094,0.02078125298169952,0.38084918802358647,0.0,0.0,11,9,49,5,1,1,552d09b59c,3.0,60.0
6db0644012,1.3333333333333333,4,3,2,"(20.0, 22.0]",3,19,39.0,0.0,0.0,0.0,0.0,0.0,3,9,3,27,-,2,a06abdf68a,-,-
6db46d8915,1.0,1,1,1,"(8.0, 10.0]",1,28,58.0,0.0,0.0,0.0,0.0,0.0,1,4,1,28,-,2,,,
6dc483c612,1.0,7,7,4,"(16.0, 18.0]",7,10,39.8,0.22182340272792533,0.0028715003589375454,0.2153625269203159,0.0,0.0,6,9,7,27,-,2,02d265c94a,-,-
6dcdec417e,1.0,10,10,6,"(0.0, 8.0]",8,07,118.0,0.017796610169491533,0.01016949152542373,0.0,0.0,0.0,5,2,10,6,4,2,fd68e214e8,-,-
6dcf0a7fb1,1.0,3,3,2,"(16.0, 18.0]",3,25,99.0,0.505050505050505,0.5050505050505051,0.0,0.0,0.0,2,5,3,4,3,2,883b081ee0,4.0,-
6dd03209f4,1.0,9,9,4,"(8.0, 10.0]",4,30,75.0,0.0,0.0,0.0,0.0,0.0,6,2,9,24,-,2,,,
6dd5476ad7,1.0,1,1,1,"(11.0, 13.0]",1,22,38.0,0.0,0.0,0.0,0.0,0.0,1,5,1,5,-,2,e500aaa647,3.0,-
6de178563c,1.0,1,1,1,"(11.0, 13.0]",1,13,99.0,0.0,0.0,0.0,0.0,0.0,1,4,1,4,-,2,2c050e3be7,-,-
6ded7e79ed,1.0,4,4,2,"(11.0, 13.0]",4,14,79.0,0.028481012658227833,0.028481012658227847,0.0,0.0,0.0,3,5,4,64,-,2,df515ac979,-,60.0
6dfbd25800,1.1408815903197926,1320,1157,10,"(16.0, 18.0]",31,12,119.0,0.4867099302988265,0.24600059557098553,0.23955390280572042,0.0,0.0,7,5,58,5,-,2,556646a4ed,3.0,100.0
6dff74a24d,1.0,1,1,1,"(13.0, 15.0]",1,09,416.0,0.03605769230769229,0.0,0.0,0.0,0.0,1,5,1,5,-,2,fd68e214e8,3.0,-
6e18cb9666,1.0159574468085106,191,188,10,"(0.0, 8.0]",7,01,269.0,0.3608445384797912,0.0,0.3608445384797912,0.0,0.0,1,57,38,5,3,1,1d78a930c2,3.0,60.0
6e2adc67af,1.0,1,1,1,"(11.0, 13.0]",1,27,150.0,0.2533333333333333,0.25333333333333335,0.0,0.0,0.0,1,2,1,20,-,2,da12781e9e,4.0,100.0
6e2f0e67d4,1.0,1,1,1,"(0.0, 8.0]",1,06,99.0,0.0,0.0,0.0,0.0,0.0,1,4,1,45,-,2,056f08119e,3.0,60.0
6e3757a374,1.1132075471698113,236,212,10,"(11.0, 13.0]",25,28,59.0,0.24812546636819102,0.1725695554844899,0.06700138577976762,0.0007994883274704189,0.0,8,5,46,9,2,2,309efdd8ff,-,-
6e3b0c0dfe,1.0,1,1,1,"(8.0, 10.0]",1,11,340.0,0.0,0.0,0.0,0.0,0.0,1,7,1,7,-,2,bd97f9a5fa,3.0,100.0
6e3cdbfec7,1.0,2,2,2,"(18.0, 20.0]",2,21,59.0,0.0,0.0,0.0,0.0,0.0,1,24,2,41,-,2,5a0b271e15,2.0,100.0
6e4cbc828c,1.2222222222222223,22,18,7,"(13.0, 15.0]",12,13,369.0,0.5187443541102077,0.5149051490514904,0.0,0.0,0.0,5,5,11,24,-,2,603dc9ab6b,4.0,100.0
6e4cd898ee,1.0,3,3,3,"(10.0, 11.0]",3,17,22.0,0.5,0.5,0.0,0.0,0.0,2,9,3,9,-,2,7cc01be867,3.0,60.0
6e671ac7fb,1.0,10,10,4,"(10.0, 11.0]",6,22,86.0,0.14160147916370364,0.0,0.1416014791637036,0.0,0.0,4,7,9,41,-,2,be5605444e,-,60.0
6e8ccb09d9,1.0,1,1,1,"(18.0, 20.0]",1,23,168.0,0.23809523809523814,0.23809523809523808,0.0,0.0,0.0,1,4,1,4,4,2,9c7675f066,3.0,60.0
6e8f158549,1.0,6,6,4,"(8.0, 10.0]",4,07,81.0,0.008230452674897118,0.0,0.008230452674897118,0.0,0.0,3,5,5,64,-,2,1cd935548a,-,-
6e8f7691b7,1.0,3,3,2,"(0.0, 8.0]",3,05,228.0,0.14473684210526316,0.14473684210526316,0.0,0.0,0.0,3,9,3,9,-,2,0120bdf090,4.0,100.0
6e9146f1ee,1.0,1,1,1,"(13.0, 15.0]",1,28,85.0,0.48235294117647054,0.0,0.4823529411764706,0.0,0.0,1,9,1,9,-,2,43999af013,3.0,100.0
6ea7a34a46,1.1,11,10,7,"(0.0, 8.0]",7,09,149.0,0.1080536912751678,0.0,0.07986577181208054,0.0,0.0,4,5,7,4,-,2,76a692eab7,4.0,90.0
6eb1d4ac6e,1.0,1,1,1,"(0.0, 8.0]",1,26,258.0,0.007751937984496138,0.0,0.0,0.0,0.0,1,2,1,2,-,2,603dc9ab6b,4.0,100.0
6ebafa56bf,1.0,2,2,2,"(8.0, 10.0]",2,11,145.0,0.0,0.0,0.0,0.0,0.0,2,24,2,24,-,2,a9d8fd0a21,3.0,-
6ebebf30e5,1.0,14,14,7,"(0.0, 8.0]",10,11,138.0,0.01573498964803312,0.012422360248447204,0.0,0.0,0.0,5,5,13,2,-,2,8b40ec9ab7,3.0,100.0
6ec4ef93e7,1.0,2,2,2,"(10.0, 11.0]",2,08,108.0,0.02314814814814814,0.0,0.0,0.0,0.0,2,4,2,28,-,2,5008f1aa58,-,-
6ec53213cc,1.0,1,1,1,"(8.0, 10.0]",1,30,285.0,0.03508771929824561,0.0,0.0,0.0,0.0,1,2,1,42,-,2,bd97f9a5fa,3.0,100.0
6ecb09b205,1.4,7,5,4,"(8.0, 10.0]",4,30,36.8,0.14891304347826081,0.0,0.1489130434782609,0.0,0.0,4,9,5,61,-,2,072437663a,-,-
6ecb38ff32,1.0,81,81,10,"(20.0, 22.0]",10,08,1.2098765432098766,0.9879062736205593,0.0,0.0,0.0,0.9876543209876543,7,5,36,16,-,2,,,
6ecf550500,1.1886792452830188,63,53,10,"(0.0, 8.0]",17,08,79.0,0.36128891011862113,0.04872223549080487,0.3061181434599156,0.0,0.0,7,5,30,2,3,2,906d0caa60,2.0,60.0
6ed799ac98,1.1111111111111112,10,9,5,"(20.0, 22.0]",8,25,169.0,0.6061669953977646,0.591715976331361,0.014451019066403682,0.0,0.0,5,5,7,4,-,2,5a0b271e15,1.0,100.0
6ee5ae8df3,1.5,27,18,9,"(11.0, 13.0]",12,28,79.0,0.5,0.5,0.0,0.0,0.0,5,5,12,17,-,2,53ea08be8d,3.0,100.0
6ee72c63d2,1.0,1,1,1,"(22.0, 23.0]",1,25,56.0,0.0357142857142857,0.0,0.03571428571428571,0.0,0.0,1,10,1,37,-,2,a3c6ee0858,-,-
6eeeeff39c,1.0,7,7,5,"(11.0, 13.0]",5,23,135.0,0.0031746031746031794,0.0,0.0,0.0,0.0,5,4,7,19,-,2,4f65703579,4.0,100.0
6ef2188517,1.1538461538461537,15,13,8,"(13.0, 15.0]",11,13,18.5,0.00956340956340956,0.009563409563409564,0.0,0.0,0.0,6,24,12,41,-,2,787ea7298f,2.0,40.0
6f039663de,1.0,1,1,1,"(11.0, 13.0]",1,24,168.0,0.30952380952380953,0.25,0.05952380952380952,0.0,0.0,1,5,1,33,-,2,8b40ec9ab7,4.0,-
6f05e11ace,1.2241379310344827,71,58,10,"(16.0, 18.0]",26,06,10.0,0.10517241379310342,0.1,0.0,0.0,0.0,7,9,28,2,-,2,1c3c5a5a3c,-,-
6f0662f81f,1.0,1,1,1,"(11.0, 13.0]",1,07,69.0,0.01449275362318836,0.0,0.0,0.0,0.0,1,5,1,5,-,2,f2db8acd0a,3.0,60.0
6f09c55dc5,1.0,1,1,1,"(8.0, 10.0]",1,23,87.0,0.0,0.0,0.0,0.0,0.0,1,2,1,42,-,2,adbd559b78,3.0,60.0
6f0bd25047,1.0,1,1,1,"(15.0, 16.0]",1,26,89.0,0.0,0.0,0.0,0.0,0.0,1,24,1,21,-,2,6a510aeab8,3.0,100.0
6f12ccd446,1.25,5,4,4,"(8.0, 10.0]",4,08,88.0,0.037500000000000006,0.025,0.0125,0.0,0.0,3,5,4,5,-,2,3618180c8d,-,-
6f1545f73f,1.0454545454545454,23,22,10,"(8.0, 10.0]",16,01,79.9,0.26840368642621454,0.26157697121401746,0.0,0.0,0.0,7,9,11,9,3,2,9b0d3a5fc6,4.0,100.0
6f21cbe8fb,1.0,2,2,1,"(11.0, 13.0]",2,12,185.0,0.0,0.0,0.0,0.0,0.0,2,4,2,44,-,2,4e2b1b5af7,3.0,60.0
6f2664156f,1.0,1,1,1,"(22.0, 23.0]",1,03,64.0,0.0,0.0,0.0,0.0,0.0,1,4,1,4,-,2,0b0f75e8d5,4.0,100.0
6f3d8b869b,1.0,2,2,2,"(16.0, 18.0]",2,20,170.0,0.01470588235294118,0.0,0.0,0.0,0.0,1,2,1,2,-,2,7cc01be867,-,-
6f43092152,1.0,3,3,3,"(15.0, 16.0]",3,04,149.0,0.1029082774049217,0.0,0.06487695749440715,0.0,0.0,2,4,3,40,-,2,a7dd91e34c,-,80.0
6f44f9cd42,1.0301724137931034,239,232,10,"(8.0, 10.0]",30,06,102.78017241379311,0.10196696433222505,0.07720975390538537,0.0,0.0,0.0,8,5,49,24,3,2,8b40ec9ab7,2.0,70.0
6f54c39eb9,1.0,1,1,1,"(20.0, 22.0]",1,15,98.0,0.0,0.0,0.0,0.0,0.0,1,7,1,46,-,2,7d352273e4,4.0,100.0
6f5a930725,1.0,2,2,2,"(10.0, 11.0]",2,23,238.0,0.6848739495798319,0.6848739495798319,0.0,0.0,0.0,2,9,2,9,-,2,dc7e4ae5fc,3.0,100.0
6f5f6165b9,1.0,1,1,1,"(18.0, 20.0]",1,08,449.0,0.532293986636971,0.5100222717149221,0.022271714922048998,0.0,0.0,1,2,1,42,-,2,28d2263e90,-,-
6f6188e4a4,1.0,2,2,2,"(13.0, 15.0]",2,04,69.0,0.00724637681159418,0.0,0.0,0.0,0.0,2,2,2,20,-,2,906d0caa60,4.0,100.0
6f87399329,1.0,5,5,5,"(8.0, 10.0]",4,01,128.0,0.2765625,0.2640625,0.0,0.0,0.0,2,5,4,31,4,2,ee2c9f7305,1.0,-
6f8ea01744,1.125,9,8,6,"(8.0, 10.0]",7,06,69.0,0.30797101449275366,0.30434782608695654,0.0,0.0,0.0,5,5,7,33,-,2,0b0f75e8d5,4.0,100.0
6f8f27ea56,1.0,1,1,1,"(16.0, 18.0]",1,11,120.0,0.125,0.125,0.0,0.0,0.0,1,9,1,9,4,2,4efb032b5a,-,-
